review_id,product_id,country,category,anonymous_brand,rating,review_text,theme_seed,sentiment_label,topic_id,topic_label,top_words
R02621,P0374,Australia,Ready meal,Premium Import Brand N,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,negative,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R02622,P0374,Australia,Ready meal,Premium Import Brand N,4,The label information could be clearer and easier to read.,packaging_issue,positive,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R02623,P0374,Australia,Ready meal,Premium Import Brand N,3,The serving size could be larger for the price.,portion_size,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02624,P0375,Australia,Ready meal,Japanese Brand T,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R02625,P0375,Australia,Ready meal,Japanese Brand T,5,Very convenient for a quick meal after work.,convenience_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02626,P0375,Australia,Ready meal,Japanese Brand T,4,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R02627,P0375,Australia,Ready meal,Japanese Brand T,4,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02628,P0376,Australia,Ready meal,Japanese Brand A,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,neutral,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R02629,P0376,Australia,Ready meal,Japanese Brand A,4,I would buy this more often if the halal certification was clearly shown.,halal_concern,positive,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R02630,P0376,Australia,Ready meal,Japanese Brand A,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R02631,P0376,Australia,Ready meal,Japanese Brand A,5,Very convenient for a quick meal after work.,convenience_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02632,P0376,Australia,Ready meal,Japanese Brand A,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02633,P0377,Australia,Seaweed snack,Japanese Brand N,3,The portion is smaller than expected.,portion_size,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02634,P0377,Australia,Seaweed snack,Japanese Brand N,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R02635,P0377,Australia,Seaweed snack,Japanese Brand N,3,Clear halal labeling would make me more confident to purchase.,halal_concern,neutral,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R02636,P0377,Australia,Seaweed snack,Japanese Brand N,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,negative,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R02637,P0377,Australia,Seaweed snack,Japanese Brand N,5,I like that it saves time and still tastes good.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R02638,P0377,Australia,Seaweed snack,Japanese Brand N,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R02639,P0377,Australia,Seaweed snack,Japanese Brand N,5,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R02640,P0377,Australia,Seaweed snack,Japanese Brand N,3,I wish there was a milder version because the spice level is too strong.,too_spicy,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R02641,P0378,Australia,Seaweed snack,Local Brand Z,3,"The product looks good, but I could not find clear halal information.",halal_concern,neutral,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R02642,P0378,Australia,Seaweed snack,Local Brand Z,2,"I like it, but I would only buy again if there is a discount.",price_sensitivity,negative,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R02643,P0378,Australia,Seaweed snack,Local Brand Z,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02644,P0378,Australia,Seaweed snack,Local Brand Z,5,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R02645,P0378,Australia,Seaweed snack,Local Brand Z,4,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R02646,P0378,Australia,Seaweed snack,Local Brand Z,2,"I like it, but I would only buy again if there is a discount.",price_sensitivity,negative,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R02647,P0378,Australia,Seaweed snack,Local Brand Z,2,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02648,P0378,Australia,Seaweed snack,Local Brand Z,2,I would prefer a healthier version with cleaner ingredients.,health_concern,negative,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R02649,P0379,Australia,Seaweed snack,Private Label H,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02650,P0379,Australia,Seaweed snack,Private Label H,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R02651,P0379,Australia,Seaweed snack,Private Label H,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02652,P0379,Australia,Seaweed snack,Private Label H,4,The portion is smaller than expected.,portion_size,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02653,P0379,Australia,Seaweed snack,Private Label H,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02654,P0380,Australia,Seaweed snack,Korean Brand X,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02655,P0380,Australia,Seaweed snack,Korean Brand X,2,The serving size could be larger for the price.,portion_size,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R02656,P0380,Australia,Seaweed snack,Korean Brand X,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R02657,P0380,Australia,Seaweed snack,Korean Brand X,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R02658,P0381,Australia,Seaweed snack,Korean Brand H,3,The serving size could be larger for the price.,portion_size,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
