review_id,product_id,country,platform,category,anonymous_brand,product_name,rating,review_text,theme_seed,data_type
R02476,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R02477,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02478,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R02479,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02480,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02481,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,2,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02482,P0355,Australia,Amazon AU,Gochujang sauce,Private Label Q,Sweet Spicy Sauce - squeeze bottle,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02483,P0355,Australia,Amazon AU,Gochujang sauce,Private Label Q,Sweet Spicy Sauce - squeeze bottle,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02484,P0355,Australia,Amazon AU,Gochujang sauce,Private Label Q,Sweet Spicy Sauce - squeeze bottle,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02485,P0355,Australia,Amazon AU,Gochujang sauce,Private Label Q,Sweet Spicy Sauce - squeeze bottle,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02486,P0355,Australia,Amazon AU,Gochujang sauce,Private Label Q,Sweet Spicy Sauce - squeeze bottle,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02487,P0355,Australia,Amazon AU,Gochujang sauce,Private Label Q,Sweet Spicy Sauce - squeeze bottle,2,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02488,P0356,Australia,Woolworths,Gochujang sauce,Japanese Brand K,Sweet Spicy Sauce - jar,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02489,P0356,Australia,Woolworths,Gochujang sauce,Japanese Brand K,Sweet Spicy Sauce - jar,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02490,P0356,Australia,Woolworths,Gochujang sauce,Japanese Brand K,Sweet Spicy Sauce - jar,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02491,P0356,Australia,Woolworths,Gochujang sauce,Japanese Brand K,Sweet Spicy Sauce - jar,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02492,P0356,Australia,Woolworths,Gochujang sauce,Japanese Brand K,Sweet Spicy Sauce - jar,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02493,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02494,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02495,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02496,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02497,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02498,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02499,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02500,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,2,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02501,P0357,Australia,Amazon AU,Gochujang sauce,Korean Brand P,Sweet Spicy Sauce - jar,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02502,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,3,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02503,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02504,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02505,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02506,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02507,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02508,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02509,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02510,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02511,P0358,Australia,Woolworths,Gochujang sauce,Korean Brand E,Korean Chili Sauce - tube,2,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02512,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,4,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02513,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02514,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,4,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02515,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02516,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02517,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,4,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02518,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,4,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R02519,P0359,Australia,Woolworths,Gochujang sauce,Premium Import Brand H,Korean Chili Sauce - jar,2,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R02520,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02521,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02522,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,4,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02523,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02524,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,2,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02525,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,3,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02526,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,4,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02527,P0360,Australia,Woolworths,Gochujang sauce,Premium Import Brand U,Gochujang Sauce - squeeze bottle,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R02528,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02529,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02530,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02531,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,2,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02532,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02533,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,4,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02534,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02535,P0361,Australia,Woolworths,Frozen mandu,Japanese Brand X,Pork Mandu - frozen bag,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02536,P0362,Australia,Woolworths,Frozen mandu,Korean Brand Y,Vegetable Mandu - value pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02537,P0362,Australia,Woolworths,Frozen mandu,Korean Brand Y,Vegetable Mandu - value pack,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02538,P0362,Australia,Woolworths,Frozen mandu,Korean Brand Y,Vegetable Mandu - value pack,4,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02539,P0362,Australia,Woolworths,Frozen mandu,Korean Brand Y,Vegetable Mandu - value pack,4,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02540,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02541,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,4,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02542,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02543,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02544,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02545,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02546,P0363,Australia,Amazon AU,Frozen mandu,Local Brand V,Chicken Mandu - family pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
